paper_id,paper_title,self_citation,parent_id,parent_title,date
10.1145/3105971.3105988,How Network-based and set-based visualizations aid consistency checking in ontologies,False,10.1007/978-3-642-41335-3_8,Indented tree or graph? A usability study of ontology visualization techniques in the context of class mapping evaluation,2017
10.1145/3105971.3105988,How Network-based and set-based visualizations aid consistency checking in ontologies,False,temp3626,Eye tracking the user experience-An evaluation of ontology visualization techniques,2017
10.1145/3105971.3105988,How Network-based and set-based visualizations aid consistency checking in ontologies,False,10.1016/S1071-5819%2802%2900127-1,The evolution of Protégé: an environment for knowledge-based systems development,2017
10.1145/3105971.3105988,How Network-based and set-based visualizations aid consistency checking in ontologies,False,10.1007/11574620_27,A framework for handling inconsistency in changing ontologies,2017
10.1145/3105971.3105988,How Network-based and set-based visualizations aid consistency checking in ontologies,False,10.5555/525611,,2017
10.1145/3105971.3105988,How Network-based and set-based visualizations aid consistency checking in ontologies,False,temp3630,Semantic networks: visualizations of knowledge,2017
10.1145/3105971.3105988,How Network-based and set-based visualizations aid consistency checking in ontologies,False,10.1109/TVCG.2006.147,Hierarchical Edge Bundles: Visualization of Adjacency Relations in Hierarchical Data,2017
10.1145/3105971.3105988,How Network-based and set-based visualizations aid consistency checking in ontologies,False,10.1007/978-3-642-04388-8_11,Explaining inconsistencies in OWL ontologies,2017
10.1145/3105971.3105988,How Network-based and set-based visualizations aid consistency checking in ontologies,True,temp3633,Antipattern comprehension: an empirical evaluation,2017
10.1145/3105971.3105988,How Network-based and set-based visualizations aid consistency checking in ontologies,True,10.5555/2063016.2063034,Visualizing ontologies: A case study,2017
10.1145/3105971.3105988,How Network-based and set-based visualizations aid consistency checking in ontologies,False,10.5555/1642293.1642366,Reasoning with inconsistent ontologies,2017
10.1145/3105971.3105988,How Network-based and set-based visualizations aid consistency checking in ontologies,False,temp3636,SOVA - A tool for semantic and ontological variability analysis,2017
10.1145/3105971.3105988,How Network-based and set-based visualizations aid consistency checking in ontologies,False,10.5555/949607.949654,Tree-Maps: a space filling approach to the visualization of hierarchical information structures,2017
10.1145/3105971.3105988,How Network-based and set-based visualizations aid consistency checking in ontologies,False,10.1016/j.websem.2005.09.005,Debugging unsatisfiable classes in OWL ontologies,2017
10.1145/3105971.3105988,How Network-based and set-based visualizations aid consistency checking in ontologies,False,temp3639,Visualizing ontologies with VOWL,2017
10.1145/3105971.3105988,How Network-based and set-based visualizations aid consistency checking in ontologies,False,10.1007/s10849-012-9160-6,A diagrammatic reasoning system with Euler circles,2017
10.1145/3105971.3105988,How Network-based and set-based visualizations aid consistency checking in ontologies,False,temp3641,Ontology engineering environments,2017
10.1145/3105971.3105988,How Network-based and set-based visualizations aid consistency checking in ontologies,True,10.5555/2459285.2459292,Visualizing and specifying ontologies using diagrammatic logics,2017
10.1145/3105971.3105988,How Network-based and set-based visualizations aid consistency checking in ontologies,False,10.1007/s10462-012-9326-2,A study on development of cognitive support features in recent ontology visualization tools,2017
10.1145/3105971.3105988,How Network-based and set-based visualizations aid consistency checking in ontologies,True,10.1007/s10849-015-9225-4,How diagrams can support syllogistic reasoning: an experimental study,2017
10.1145/3105971.3105988,How Network-based and set-based visualizations aid consistency checking in ontologies,True,temp3645,Interpreting logic diagrams: A comparison of two formulations of diagrammatic representations,2017
10.1145/3105971.3105988,How Network-based and set-based visualizations aid consistency checking in ontologies,True,temp3646,Formalizing concept diagrams,2017
10.1145/3105971.3105988,How Network-based and set-based visualizations aid consistency checking in ontologies,False,?DOI=10.1207/s15516709cog1801_3,Representations in distributed cognitive tasks,2017
10.1145/3105971.3105988,How Network-based and set-based visualizations aid consistency checking in ontologies,False,10.1109/INFOVIS.2005.12,Elastic hierarchies: Combining treemaps and node-link diagrams,2017
10.1145/2968220.2968226,The Dynamic Call Graph Matrix,False,10.1016/j.ijhcs.2013.08.004,"The ""map"" in the mental map: Experimental results in dynamic graph drawing",2016
10.1145/2968220.2968226,The Dynamic Call Graph Matrix,False,10.1016/j.ins.2015.04.017,Can animation support the visualisation of dynamic graphs?,2016
10.1145/2968220.2968226,The Dynamic Call Graph Matrix,False,10.1109/TVCG.2010.78,"Animation, small multiples, and the effect of mental map preservation in dynamic graphs",2016
10.1145/2968220.2968226,The Dynamic Call Graph Matrix,True,temp3652,A taxonomy and survey of dynamic graph visualization,2016
10.1145/2968220.2968226,The Dynamic Call Graph Matrix,True,temp3653,The dynamic graph wall: visualizing evolving graphs with multiple visual metaphors,2016
10.1145/2968220.2968226,The Dynamic Call Graph Matrix,True,temp3654,Isoline-enhanced dynamic graph visualization,2016
10.1145/2968220.2968226,The Dynamic Call Graph Matrix,True,temp3655,Radial edge splatting for visualizing dynamic directed graphs,2016
10.1145/2968220.2968226,The Dynamic Call Graph Matrix,True,10.1109/VISSOF.2005.1684322,EPOSee - A tool for visualizing software evolution,2016
10.1145/2968220.2968226,The Dynamic Call Graph Matrix,True,temp3657,Visualizing dynamic call graphs,2016
10.1145/2968220.2968226,The Dynamic Call Graph Matrix,True,temp3658,Visualizing work processes in software engineering with developer rivers,2016
10.1145/2968220.2968226,The Dynamic Call Graph Matrix,True,10.1109/TVCG.2011.226,Parallel edge splatting for scalable dynamic graph visualization,2016
10.1145/2968220.2968226,The Dynamic Call Graph Matrix,False,10.1145/774833.774844,A system for graph-based visualization of the evolution of software,2016
10.1145/2968220.2968226,The Dynamic Call Graph Matrix,False,10.5555/647554.729718,"Graphs, they are changing",2016
10.1145/2968220.2968226,The Dynamic Call Graph Matrix,False,10.5555/2384110.2384134,Preserving the mental map using foresighted layout,2016
10.1145/2968220.2968226,The Dynamic Call Graph Matrix,False,10.5555/1038262.1038799,Dynamic drawing of clustered graphs,2016
10.1145/2968220.2968226,The Dynamic Call Graph Matrix,False,10.1111/j.1432-1033.1970.tb01046.x,"The diagram, a method for comparing sequences",2016
10.1145/2968220.2968226,The Dynamic Call Graph Matrix,False,10.1109/WPC.2005.18,Detecting and visualizing refactorings from software archives,2016
10.1145/2968220.2968226,The Dynamic Call Graph Matrix,False,10.1109/TVCG.2011.127,Attention and visual memory in visualization and computer graphics,2016
10.1145/2968220.2968226,The Dynamic Call Graph Matrix,True,temp3667,Visual adjacency lists for dynamic graphs,2016
10.1145/2968220.2968226,The Dynamic Call Graph Matrix,False,10.1109/tvcg.2015.2468078,Reducing snapshots to points: A visual analytics approach to dynamic network exploration,2016
10.1145/2968220.2968226,The Dynamic Call Graph Matrix,True,10.1109/IV.2013.6,Radial layered matrix visualization of dynamic graphs,2016
10.1145/2968220.2968226,The Dynamic Call Graph Matrix,False,10.1111/j.1467-8659.2011.01898.x,Visual analysis of large graphs: State-of-the-art and future research challenges,2016
10.1145/2968220.2968226,The Dynamic Call Graph Matrix,False,10.5555/1816859,Visual Thinking: for Design,2016
10.1145/2968220.2968226,The Dynamic Call Graph Matrix,False,10.1109/ASE.2006.41,Identifying refactorings from source-code changes,2016
10.1145/2968220.2968229,BranchingSets: Interactively Visualizing Categories on Node-Link Diagrams,False,10.1109/TVCG.2011.186,"Design study of linesets, a novel set visualisation technique",2016
10.1145/2968220.2968229,BranchingSets: Interactively Visualizing Categories on Node-Link Diagrams,False,10.1109/TVCG.2013.184,Radial sets: Interactive visual analysis of large overlapping sets,2016
10.1145/2968220.2968229,BranchingSets: Interactively Visualizing Categories on Node-Link Diagrams,False,10.1111/cgf.12722,The State-of-the-Art of Set Visualization,2016
10.1145/2968220.2968229,BranchingSets: Interactively Visualizing Categories on Node-Link Diagrams,False,10.1109/TVCG.2010.78,"Animation, small multiples, and the effect of mental map preservation in dynamic graphs",2016
10.1145/2968220.2968229,BranchingSets: Interactively Visualizing Categories on Node-Link Diagrams,False,10.1093/bioinformatics/btp665,ChiBE: Interactive visualization and manipulation of BioPAX pathway models,2016
10.1145/2968220.2968229,BranchingSets: Interactively Visualizing Categories on Node-Link Diagrams,False,10.1109/TVCG.2009.122,Bubble sets: Revealing set relations with isocontours over existing visualizations,2016
10.1145/2968220.2968229,BranchingSets: Interactively Visualizing Categories on Node-Link Diagrams,False,temp3680,ReactionFlow: An interactive visualization tool for causality analysis in biological pathways,2016
10.1145/2968220.2968229,BranchingSets: Interactively Visualizing Categories on Node-Link Diagrams,False,10.5555/3071534.3071543,TimeArcs: Visualizing fluctuations in dynamic networks,2016
10.1145/2968220.2968229,BranchingSets: Interactively Visualizing Categories on Node-Link Diagrams,False,10.1111/j.1467-8659.2012.03080.x,Kelp Diagrams: Point set membership visualization,2016
10.1145/2968220.2968229,BranchingSets: Interactively Visualizing Categories on Node-Link Diagrams,False,10.1109/TVCG.2012.252,PivotPaths: Strolling through faceted information spaces,2016
10.1145/2968220.2968229,BranchingSets: Interactively Visualizing Categories on Node-Link Diagrams,False,10.1007/978-3-662-45803-7_38,MapSets: Visualizing embedded and clustered graphs,2016
10.1145/2968220.2968229,BranchingSets: Interactively Visualizing Categories on Node-Link Diagrams,False,abs/10.1080/01621459.1937.10503522,The use of ranks to avoid the assumption of normality implicit in the analysis of variance,2016
10.1145/2968220.2968229,BranchingSets: Interactively Visualizing Categories on Node-Link Diagrams,False,10.1145/1518701.1519054,A user study on visualizing directed edges in graphs,2016
10.1145/2968220.2968229,BranchingSets: Interactively Visualizing Categories on Node-Link Diagrams,False,10.1109/PACIFICVIS.2009.4906846,A hybrid space-filling and force-directed layout method for visualizing multiple-category graphs,2016
10.1145/2968220.2968229,BranchingSets: Interactively Visualizing Categories on Node-Link Diagrams,False,10.1109/IV.2012.19,Visualizing patterns in node-link diagrams,2016
10.1145/2968220.2968229,BranchingSets: Interactively Visualizing Categories on Node-Link Diagrams,False,temp3690,Upset: visualization of intersecting sets,2016
10.1145/2968220.2968229,BranchingSets: Interactively Visualizing Categories on Node-Link Diagrams,False,10.1109/TVCG.2013.154,Entourage: Visualizing relationships between biological pathways using contextual subsets,2016
